postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
G445RE,G44 5RE,G,100,0,100,0,0,0,0,8.8,58.7,5.6,200.0,7.3,7.3,115.2,0,1.1,3.9,0.8,12.0,0.9,0.9,7.2,0,0,0,11,0,10,0,132.9,162.7,162.7,100.1,0
G445RF,G44 5RF,G,100,0,100,0,0,0,0,20.0,55.0,0.4,200.0,5.9,6.7,106.3,0,2.1,3.7,0.4,12.0,0.9,0.9,6.5,0,1,3,12,1,16,0,141.8,134.1,126.8,156.7,0
G445RG,G44 5RG,G,100,0,100,0,0,0,0,55.0,78.8,4.9,200.0,6.3,6.3,119.1,0,3.0,5.1,0.8,12.0,1.0,1.0,7.3,0,0,1,4,0,9,0,164.6,94.6,94.6,203.5,0
G445RH,G44 5RH,G,100,0,100,0,0,0,0,40.0,48.7,4.8,200.0,6.1,6.1,84.2,0,2.5,3.1,0.4,12.0,0.8,0.8,5.1,0,0,1,9,0,12,0,119.4,128.9,128.9,111.4,0
G445RJ,G44 5RJ,G,100,0,100,0,0,0,0,8.2,35.7,1.4,152.0,6.0,6.0,76.5,0,1.1,2.6,0.4,12.0,0.9,0.9,5.0,0,1,2,8,0,8,0,124.5,138.5,138.5,105.4,0
G445RL,G44 5RL,G,100,0,100,0,0,0,0,40.0,55.5,2.5,200.0,6.7,7.0,98.9,0,3.0,3.8,0.4,12.0,1.0,0.9,6.2,0,0,2,14,1,19,0,129.0,167.0,178.1,87.6,0
G445RN,G44 5RN,G,100,0,100,0,0,0,0,6.4,33.8,1.7,200.0,5.5,5.5,100.0,0,0.8,2.4,0.8,12.0,0.8,0.8,6.0,0,1,0,6,0,3,0,64.0,58.6,58.6,76.9,0
G445RP,G44 5RP,G,100,0,100,0,0,0,0,9.2,51.8,3.9,200.0,7.2,7.2,100.5,0,1.6,3.9,0.7,12.0,1.0,1.0,6.9,0,0,2,10,0,11,0,134.0,111.2,111.2,156.8,0
G445RQ,G44 5RQ,G,100,0,100,0,0,0,0,7.0,43.0,5.0,200.0,6.3,7.4,94.4,0,1.1,2.8,0.3,12.0,0.8,0.8,5.7,0,0,0,12,1,9,0,130.3,110.9,109.6,164.1,0
G445RR,G44 5RR,G,100,0,100,0,0,0,0,20.0,58.9,6.7,200.0,7.6,9.4,116.7,0,1.1,3.7,0.8,12.0,0.9,0.9,7.0,0,0,0,6,1,6,0,178.6,68.1,64.2,312.0,0
G445RS,G44 5RS,G,100,0,100,0,0,0,0,10.0,55.0,5.9,200.0,8.1,9.2,121.1,0,1.1,3.6,0.7,12.0,1.0,1.0,7.3,0,0,0,11,2,9,0,190.7,198.4,208.7,185.9,0
G445RT,G44 5RT,G,100,0,100,0,0,0,0,30.0,61.9,1.8,200.0,7.5,7.7,110.1,0,2.0,4.1,0.4,12.0,0.9,0.9,6.9,0,1,1,13,1,18,0,141.4,111.2,104.9,175.7,0
G445RW,G44 5RW,G,100,0,100,0,0,0,0,50.0,56.2,2.3,200.0,6.0,7.2,95.5,0,3.0,3.7,0.3,12.0,0.9,0.9,6.0,0,0,3,8,1,15,0,165.3,234.8,215.5,125.2,0
G445SB,G44 5SB,G,100,0,100,0,0,0,0,75.0,93.8,6.1,200.0,7.1,12.2,145.6,0,4.5,6.0,0.8,12.0,1.1,1.0,9.1,0,0,0,3,4,11,0,196.4,37.2,93.2,279.9,0
G445SD,G44 5SD,G,100,0,100,0,0,0,0,20.9,50.6,2.1,200.0,6.3,7.9,93.3,0,1.6,3.4,0.7,12.0,1.1,1.0,5.9,0,0,2,4,3,9,0,89.8,28.8,120.9,58.8,0
G445SE,G44 5SE,G,100,0,100,0,0,0,0,60.0,74.7,2.7,200.0,5.2,9.3,118.3,0,4.0,4.9,0.6,12.0,0.9,1.0,7.6,0,0,3,5,4,18,0,108.4,49.2,40.5,153.7,0
G445SF,G44 5SF,G,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G445SG,G44 5SG,G,100,0,100,0,0,0,0,100.0,106.4,10.8,200.0,0,14.3,124.8,0,6.0,6.7,1.0,12.0,0,1.4,7.8,0,0,0,0,3,15,0,149.2,0,88.6,161.4,0
G445SH,G44 5SH,G,100,0,100,0,0,0,0,30.0,55.5,5.3,200.0,7.4,8.6,95.7,0,2.0,3.6,0.4,12.0,0.8,0.9,6.0,0,0,0,5,1,7,0,144.4,13.1,18.8,251.9,0
G445SJ,G44 5SJ,G,100,0,100,0,0,0,0,50.0,43.5,1.7,70.0,1.7,7.2,58.0,0,3.0,2.9,0.5,5.0,0.5,0.8,3.8,0,1,0,0,1,5,0,110.2,79.0,143.0,97.1,0
G445SL,G44 5SL,G,100,0,100,0,0,0,0,15.8,61.3,0.6,200.0,6.5,9.3,119.1,0,2.1,4.3,0.4,12.0,0.8,0.9,7.7,0,1,0,5,4,9,0,176.3,153.9,223.7,116.9,0
G445SP,G44 5SP,G,100,0,100,0,0,0,0,20.0,28.4,10.5,70.0,0,15.7,60.0,0,1.1,1.9,1.0,5.0,0,1.0,4.0,0,0,0,0,5,2,0,126.5,0,39.7,343.5,0
G445SQ,G44 5SQ,G,100,0,100,0,0,0,0,50.0,70.9,12.1,200.0,0,17.4,87.0,0,3.0,4.5,1.0,12.0,0,1.0,5.5,0,0,0,0,3,10,0,114.1,0,147.9,103.9,0
G445SR,G44 5SR,G,89,0,89,0,0,0,11,11.8,52.7,6.7,200.0,7.5,10.7,200.0,0,1.1,3.4,0.4,12.0,0.7,1.0,12.0,0,0,0,3,4,2,0,173.3,47.1,192.3,106.9,0
G445SS,G44 5SS,G,100,0,100,0,0,0,0,13.6,33.6,7.1,100.0,7.1,11.4,100.0,0,1.0,2.1,0.4,6.0,0.4,0.8,6.0,0,0,0,1,2,1,0,63.1,11.5,63.1,0,0
G445SW,G44 5SW,G,100,0,100,0,0,0,0,50.0,77.4,8.4,200.0,8.4,13.3,125.5,0,3.0,5.3,1.0,12.0,1.1,1.4,8.3,0,0,0,1,2,4,0,104.0,73.7,118.2,93.3,0
G445TA,G44 5TA,G,0,0,0,0,0,0,0,12.0,14.7,4.5,40.0,4.7,9.6,40.0,0,1.0,1.8,0.9,5.9,0.9,1.0,5.9,0,0,2,0,3,1,0,125.4,16.0,135.0,77.0,0
G445TE,G44 5TE,G,81,0,81,0,0,0,19,20.6,45.2,7.9,200.0,7.9,18.2,90.2,0,1.3,2.8,0.8,12.0,0.8,1.1,5.8,0,0,0,1,19,12,0,68.9,153.0,79.3,52.5,0
